smiles,identifier,P_TR,PS,rank
COC1=CC=C(CCNC(=O)C2=CC3=CC=CC=C3OC2)C=C1OC,CNP0506820.0,0.9995027780532837,0.8545748752355575,168
O[C@@H]1[C@@H](OC2=CC=CC=C2)[C@@H]2OCC(O2)[C@H]1NCC1=CC=CO1,CNP0078243.1,0.9994922876358032,0.8545659059286117,169
CC1(C)O[C@H]2[C@@H](O1)[C@@H](C(=O)NCC1=CC=CC=C1)O[C@@H]1OC(C)(C)O[C@@H]12,CNP0368648.3,0.999491810798645,0.8545654982328414,170
COC1=CC=C(C2=NO[C@H](C(=O)NCCC3=CC=CC=C3)C2)C=C1,CNP0484449.1,0.9994901418685913,0.8545640712976456,171
CC1(C)O[C@H]2[C@@H](O1)[C@H](C(=O)NCC1=CC=CC=C1)O[C@@H]1OC(C)(C)O[C@@H]12,CNP0368648.2,0.999489426612854,0.8545634597539902,172
O=C(N[C@H]1CCN2C(=O)[C@@H](CC3=CC=CC=C3)NC(=O)[C@H]12)C1=CC=CS1,CNP0334600.1,0.999481737613678,0.8545568856596947,173
C[C@@H](NS(C)(=O)=O)C1=C(C(=O)O)C(C2=CC=CN=C2)=NO1,CNP0217818.1,0.9994743466377258,0.8545505663752556,174
COC1=CC=C(C2=NO[C@H](C(=O)NCC3=CC=CC=C3)C2)C=C1,CNP0599119.1,0.9994716048240662,0.8545482221245766,175
COC1=CC=C(C2=NO[C@@H](C(=O)NCCC3=CC=CC=C3)C2)C=C1,CNP0484449.2,0.999468982219696,0.8545459797978401,176
O=C1N[C@H](CC2=CC=CS2)C(=O)N2CCN(C(=O)C3=CC=CS3)C[C@@H]12,CNP0440149.1,0.9994677901268005,0.8545449605584144,177
O[C@@H]1[C@@H](SC2=CC=CC=C2)[C@@H]2OCC(O2)[C@H]1NCC1=CC=CO1,CNP0461384.1,0.9994623064994812,0.8545402720570564,178
COC1=CC=C(C2=NO[C@@H](C(=O)NCC3=CC=CC=C3)C2)C=C1,CNP0599119.2,0.9994581341743469,0.8545367047190666,179
COC[C@@H]1C[C@H](N2C=C(NS(C)(=O)=O)C=N2)CN1C1CCC1,CNP0498805.1,0.9994350075721741,0.8545169314742088,180
O=C(N[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2N1N=NN=C1C1=CC=CC=C1)C1CC1,CNP0440395.1,0.9994219541549683,0.8545057708024979,181
O[C@@H]1[C@@H](N2C=CN=C2)[C@@H]2OCC(O2)[C@H]1NCC1=CC=CC=C1Cl,CNP0110376.1,0.999402642250061,0.8544892591238021,182
COC(=O)[C@@H]1[C@H](O)C(=O)N(CC2=CC=CC=C2)[C@H]1C1=CC=CO1,CNP0070934.3,0.9993770718574524,0.8544673964381218,183
CS(=O)(=O)NC1=CC(C2=NOC([C@@H]3CCCN3C3CCC3)=N2)=CC=N1,CNP0025183.1,0.9993748068809509,0.854465459883213,184
CO[C@@H]1C(=O)N(CC2=CC=CC=C2)[C@@H]2CN(C(=O)C3=CC=CC=C3)C[C@H]12,CNP0574350.1,0.9993743300437927,0.8544650521874427,185
COC1=CC=C2NC=C(CCNS(C)(=O)=O)C2=C1,CNP0323872.0,0.9993643164634705,0.8544564905762673,186
CC(C)(C)C(=O)N[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2NC1=NC=CC(C(C)(C)C)=N1,CNP0060182.1,0.999338686466217,0.8544345769286156,187
CC1(C)OC[C@H]([C@H](C2=NC=CS2)N(O)CC2=CC=CC=C2)O1,CNP0093251.1,0.9993101358413696,0.854410166144371,188
COCC(=O)N[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2N1C=C(C2=CC=CC=C2)N=N1,CNP0040386.1,0.9993067979812622,0.8544073122739791,189
O[C@@H]1[C@@H](N2C=CN=C2)[C@@H]2OCC(O2)[C@H]1NCC1=CN=CC=C1Cl,CNP0135169.1,0.999293327331543,0.8543957948684692,190
O[C@@H]1[C@@H](N2C=CN=C2)[C@@H]2OCC(O2)[C@H]1NCC1=CC=CC=C1,CNP0042110.1,0.9992793202400208,0.8543838188052177,191
COC1=CC=C(CN2C[C@@H]3OC4=NC=CC=C4C(=O)N(C)[C@@H]3C2)C=C1,CNP0315383.1,0.9992725253105164,0.8543780091404914,192
CO[C@@H]1C(=O)N(CC2=CC=CC=C2)[C@@H]2CN(CC3=CC=CN=C3)C[C@H]12,CNP0539905.1,0.9992651343345642,0.8543716898560524,193
CC(C)C1=CC=C(N2C(=O)N[C@@H]3CCN(C(=O)C4=CC=CS4)[C@H]3C2=O)C=C1,CNP0453120.2,0.9992592930793762,0.8543666955828666,194
COC1=CC=C(CCNC(=O)C2=CSN=N2)C=C1,CNP0489965.0,0.9992555975914001,0.8543635359406471,195
COC1=CC=C([C@@H]2CC(=O)N(C)C3=C2C(=O)CC(C)(C)C3)C=C1OC,CNP0107698.1,0.9992544054985046,0.8543625167012214,196
COCC1=CC(C[C@@H]2C[C@H](NS(C)(=O)=O)C2(C)C)=NO1,CNP0259641.1,0.9992419481277466,0.8543518656492233,197
COC1=CC=CC(N2C(=O)N[C@@H]3CCN(C(=O)C4=CC=CS4)[C@@H]3C2=O)=C1,CNP0469782.1,0.9991979002952576,0.8543142047524452,198
O=C(NC1=NC=CS1)C1=CC=C2OCOC2=C1,CNP0216315.0,0.9991626739501953,0.854284086227417,199
O=C1N[C@@H](CC2=CC=CS2)C(=O)N2CCN(C(=O)C3=CC=CO3)C[C@H]12,CNP0451892.1,0.9991366267204285,0.8542618158459663,200
CC(=O)C1=CC=C(NC(=O)O[C@H]2CCN3CC4=CC=CC=C4N=C23)C=C1,CNP0292663.2,0.9991070628166199,0.8542365387082099,201
CC1=NN(CC2=CC=CC=C2)C(C)=C1[C@@H]1C=C[C@@H](NS(C)(=O)=O)C1,CNP0059260.1,0.9991055130958557,0.8542352136969567,202
O[C@@H]1[C@@H](N2C=CN=C2)[C@@H]2OCC(O2)[C@H]1NCC1=CC=NC=C1Cl,CNP0006296.1,0.9991044402122498,0.8542342963814735,203
CN1C=CN=C1CN1C[C@@H]2[C@H](O)C(=O)N(CC3=CC=CC=C3)[C@@H]2C1,CNP0527713.1,0.9990923404693604,0.8542239511013031,204
COC1=C(C2=CC=CC=C2)NC(=O)C2=CC=CC=C2N1,CNP0087298.0,0.9990880489349365,0.8542202818393707,205
O=C(NC1=CC=CC=C1)O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2NCC1=CC=CO1,CNP0469836.1,0.9990803003311157,0.8542136567831039,206
CS(=O)(=O)NC[C@H]1CN2C(C3=CC=C4OCCOC4=C3)=CN=C2CO1,CNP0600143.1,0.9990680813789368,0.8542032095789909,207
CC1=CN([C@H]2[C@@H]3OCC(O3)[C@@H](NCC3=CC=CS3)[C@@H]2O)N=C1,CNP0079586.1,0.9990322589874268,0.8541725814342499,208
CC(C)(C)C(=O)NC1=CC=CN=C1C(=O)NC1=NC=CS1,CNP0541579.0,0.9989936947822571,0.8541396090388298,209
COC1=CC=CC=C1C1=NO[C@H](C(=O)NCCC2=CC=CC=C2)C1,CNP0583755.2,0.9989928603172302,0.8541388955712318,210
CO[C@@H]1C2=C(OC(C)(C)[C@H](O)C2)N(C)C2=CC=CC=C21,CNP0358391.1,0.998984158039093,0.8541314551234245,211
COC1=CC=C(CN2C[C@@H](CO)[C@@H]3COC4=CC=CC=C4[C@@H]32)C=C1OC,CNP0577040.1,0.9989731311798096,0.8541220271587372,212
COC1=CC=C(NC(=O)N2C[C@@H]3[C@H](O)C(=O)N(CC4=CC=CC=C4)[C@@H]3C2)C=C1,CNP0572057.1,0.9989666938781738,0.8541165232658386,213
CN1[C@@H]([C@@H]2CSC(C3=CC=CC=C3O)=N2)SC[C@]1(C)C(=O)O,CNP0202115.1,0.9989652633666992,0.8541153001785278,214
COC1=CC=CC=C1C1=NO[C@@H](C(=O)NCCC2=CC=CC=C2)C1,CNP0583755.1,0.9989449381828308,0.8540979221463203,215
CC(C)(C)C1=CN(C[C@H]2OC[C@H](O)[C@H]2NC(=O)C2=CC=CS2)N=N1,CNP0493277.1,0.9989044666290283,0.8540633189678192,216
CN1C=NC=C1CN1C[C@@H]2[C@H](O)C(=O)N(CC3=CC=CC=C3)[C@@H]2C1,CNP0555283.1,0.9988823533058167,0.8540444120764732,217
CCOC(=O)CNC(=O)O[C@H]1CCN2CC3=CC=CC=C3N=C12,CNP0368589.1,0.9988725781440735,0.8540360543131829,218
CN(C)C1=CC=C(C2=CC=NC(N[C@H]3CO[C@H]4[C@@H]3OC[C@H]4O)=N2)C=C1,CNP0058260.1,0.9988642930984497,0.8540289705991745,219
CC1=NN(C2=CC=CC=N2)C(C)=C1[C@H]1C=C[C@@H](NS(C)(=O)=O)C1,CNP0154695.1,0.9988446235656738,0.8540121531486511,220
CC(C)CCN[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2N1N=NN=C1C1=CC=CC=C1,CNP0442116.1,0.9988172054290771,0.853988710641861,221
CNC1=CC=C([C@@H]2CCN3CC4=CC=CC=C4N=C23)C=C1C(=O)OC,CNP0315699.1,0.9988068342208862,0.8539798432588577,222
C[C@@H](NS(C)(=O)=O)C1=C(C(=O)O)C(C2=CC=CC=C2)=NO1,CNP0014834.1,0.9987921118736267,0.8539672556519509,223
CC1(C)CC(=O)C2=C(O)C=C(OCC(=O)NC3=NC=CS3)C=C2O1,CNP0391480.0,0.9987912774085999,0.8539665421843529,224
O[C@@H]1CO[C@H]2[C@H]1OC[C@H]2NC1=NC=CC(C2=CC=CS2)=N1,CNP0468362.2,0.9987891316413879,0.8539647075533867,225
COC(=O)[C@H]1[C@H](O)C(=O)N(CC2=CC=CC=C2)[C@H]1C1=CC=CO1,CNP0070934.4,0.9987782835960388,0.8539554324746131,226
COC1=CC=CC(CN2C[C@@H]3OC4=NC=CC=C4C(=O)N(C)[C@@H]3C2)=C1,CNP0156636.1,0.9987697005271912,0.8539480939507484,227
O[C@@H]1[C@@H](N2C=CN=C2)[C@@H]2OCC(O2)[C@H]1NCC1=CC=C(Cl)C(Cl)=C1,CNP0006223.1,0.9987529516220093,0.8539337736368179,228
O[C@@H]1[C@@H](N2C=CN=C2)[C@@H]2OCC(O2)[C@H]1NC1CC2=CC=CC=C2C1,CNP0006301.1,0.9987450838088989,0.8539270466566086,229
C[C@H]1C[C@@H]2[C@@H](CC(=O)N2C2CC2)[C@@H]1CNC(=O)C1=NC=CS1,CNP0563414.1,0.9987179040908813,0.8539038079977035,230
O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2NC1=NC=CC(C2=CC=CS2)=N1,CNP0468362.1,0.9987088441848755,0.8538960617780685,231
COC1=CC=C(CN2C(=O)CO[C@H]3CN(CC4=NC=CN4)C[C@H]32)C=C1,CNP0003765.1,0.9986935257911682,0.8538829645514489,232
COC1=CC=C(CN2C[C@@H]3[C@H](O)C(=O)N(CC4=CC=CC=C4)[C@@H]3C2)C=C1,CNP0547678.1,0.9986781477928162,0.8538698163628577,233
CC1=NN([C@H]2[C@@H]3OCC(O3)[C@@H](NCC3=NC=CS3)[C@@H]2O)C(C)=C1,CNP0006393.1,0.9986623525619507,0.8538563114404678,234
CO[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2NC1=NC=CC(C2=CC=CC=C2)=N1,CNP0213615.1,0.9986347556114197,0.8538327160477638,235
COC1=CC(C=CC(=O)N2C=CC=C2)=CC(OC)=C1O,CNP0170159.0,0.9986147880554199,0.8538156437873841,236
CN(C)C1=CC=C(C2=CC=NC(N[C@@H]3CO[C@@H]4[C@@H]3OC[C@H]4O)=N2)C=C1,CNP0058260.2,0.9985818862915039,0.8537875127792358,237
O=C(N[C@@H]1[C@@H](O)CO[C@@H]1CN1C=C(C2CC2)N=N1)C1=CC=CS1,CNP0536071.1,0.9985632300376892,0.8537715616822242,238
CC1(C)OC[C@H]([C@H](C2=CC=CS2)N(O)CC2=CC=CC=C2)O1,CNP0031791.2,0.9985485672950745,0.8537590250372886,239
CO[C@@H]1C(=O)N(CC2=CC=CC=C2)[C@@H]2CN(C(=O)NC3=CC=C(Cl)C=C3)C[C@H]12,CNP0554309.1,0.9985116124153137,0.8537274286150932,240
O=C(NC1=CC=CC=C1Cl)N1C[C@@H]2[C@H](O)C(=O)N(CC3=CC=CC=C3)[C@@H]2C1,CNP0555190.1,0.9984692931175232,0.8536912456154823,241
CO[C@H]1CO[C@@H]2[C@@H]1OC[C@@H]2NC1=NC=CC(C2=CC=CC=C2)=N1,CNP0213615.2,0.9984012246131897,0.8536330470442772,242
CO[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2NC1=NC=CC(C2=CC=CO2)=N1,CNP0037765.1,0.9983989596366882,0.8536311104893685,243
O=C1N[C@@H](CC2=CC=CS2)C(=O)N2CCN(C(=O)C3=CC=CS3)C[C@@H]12,CNP0440149.2,0.9983583092689514,0.8535963544249534,244
COC1=CC=C([C@@H]2NC(=O)NC3=C2C(=O)N(C)C3)C=C1OC,CNP0343881.1,0.998347282409668,0.8535869264602661,245
O=C1N[C@@H]2CCN(C(=O)C3=CC=CS3)[C@@H]2C(=O)N1CC1=CC=CC=C1,CNP0031049.2,0.9983110427856445,0.8535559415817261,246
COC1=CC(CC2=CN=CS2)=CC(OC)=C1O,CNP0480008.0,0.9982535243034363,0.853506763279438,247
O=C(N[C@H]1CO[C@H]2[C@H]1OC[C@H]2N1N=NN=C1C1=CC=CC=C1)C1CC1,CNP0440395.2,0.9982035160064697,0.8534640061855316,248
C[C@@H](NS(C)(=O)=O)C1=C(C(=O)O)C(C2=CC=C(Cl)C=C2)=NO1,CNP0358244.1,0.9981377124786377,0.8534077441692353,249
CC1=CC(C2=NC(=O)N=C(C3=CC=CC=C3)C2)=CC=C1O,CNP0517596.0,0.9981095790863037,0.8533836901187897,250
CC(C)(C)C1=CN(C[C@H]2C[C@H]3CC[N@]2C[C@@H]3C(=O)NC2=NC=CS2)N=N1,CNP0013466.1,0.9981095790863037,0.8533836901187897,251
CC1(C)CN(C(=O)NCC2=CC=CC=C2)C[C@@H]2CN(CC3=NC=CS3)CCN21,CNP0017229.1,0.9980884194374084,0.8533655986189842,252
CO[C@H]1CO[C@@H]2[C@@H]1OC[C@@H]2NC1=NC=CC(C2=CC=CO2)=N1,CNP0037765.2,0.998050332069397,0.8533330339193343,253
CN(C(=O)C1=CC=CC=C1)[C@@H]1[C@H]2OC(C)(C)O[C@H]2O[C@H]1CO,CNP0106599.1,0.9980304837226868,0.8533160635828971,254
C[C@]12CN3C[C@](C)(C[N@@](C1)[C@@H]3C1=CC=C(Br)C=C1)[C@@H]2O,CNP0334776.2,0.9978126287460327,0.853129797577858,255
CN1C(=O)[C@@H]2C[C@@H](CN2CC2=NC=CN2)OC2=CC=CC=C21,CNP0014299.1,0.997805655002594,0.8531238350272179,256
COC1=CC=CC=C1NC(=O)N1C[C@@H]2OCC(=O)N(CC3=CC=CC=N3)[C@@H]2C1,CNP0146469.1,0.9977990984916687,0.8531182292103767,257
CN1C(=O)[C@H](CC2=CC=CC=C2O)NC(=O)C1=CC1=CC=CC=C1,CNP0579450.1,0.9977009892463684,0.853034345805645,258
O=C(N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OCC1=CC=CC=C1)C1=CC=CO1,CNP0222290.1,0.9976939558982849,0.8530283322930335,259
CC(=O)N1CC(NC2=CC=C3OC=CC(=O)C3=C2)=CC1=O,CNP0404963.0,0.9976637363433838,0.8530024945735931,260
COC1=CC=C(CC[N+]=C2CCC3=CC=CC=C3N2)C=C1OC,CNP0519803.0,0.9976130723953247,0.8529591768980026,261
CC(=O)N1CC(NC2=CC=CC(C(C)O)=C2)=CC1=O,CNP0230047.0,0.9975985884666443,0.8529467931389808,262
O=C(N[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2N1C=C(C2=CC=CC=C2)N=N1)N1CCOCC1,CNP0437738.1,0.9975726008415222,0.8529245737195015,263
CC(C)(C)C1=CN(C[C@H]2C[C@@H]3CC[N@@]2C[C@@H]3C(=O)NC2=NC=CS2)N=N1,CNP0013466.2,0.9975274205207825,0.852885944545269,264
O=C(NCCC1=CC=CC=C1)[C@H]1O[C@@H]1C1=CC=CC=C1,CNP0158549.1,0.9974898099899292,0.8528537875413894,265
CC1=NC=CN1[C@H]1[C@@H]2OCC(O2)[C@@H](NCCC(C)(C)C)[C@@H]1O,CNP0112737.1,0.9973996877670288,0.8527767330408096,266
CN1C2CC(O)C1CC1=C2OC(C2=CC=CC=C2)CC1=O,CNP0113535.0,0.9973537921905518,0.8527374923229217,267
COC(=O)[C@@H]1CC2=C(CN1CC1=CC=C(Cl)C=C1)N=CN2,CNP0012357.1,0.9973318576812744,0.8527187383174896,268
CC(C)CC1=CC=C([C@@H](C)C(=O)NS(C)(=O)=O)C=C1,CNP0596833.1,0.9972827434539795,0.8526767456531524,269
O=C(N[C@H]1CCN2C(=O)C3=CC=C(Cl)C=C3NC(=O)[C@H]12)C1=CC=CS1,CNP0036499.1,0.9971432089805603,0.852557443678379,270
CN(C)C1=CC=CC(OC2=NN=NN2[C@H]2CO[C@H]3[C@@H]2OC[C@@H]3N)=C1,CNP0108707.1,0.9971103668212891,0.8525293636322021,271
CS(=O)(=O)NC[C@H]1CN2C(C3=CC=C(Cl)C=C3)=CN=C2CO1,CNP0025968.1,0.9971066117286682,0.8525261530280113,272
CO[C@H]1CO[C@@H]2[C@@H]1OC[C@@H]2N1C=C(C2=CC=CC=C2)N=N1,CNP0442910.2,0.9970479607582092,0.8524760064482688,273
COC1=CC(OC)=CC(C(=O)NC2=NN=C(CC(C)(C)C)S2)=C1,CNP0230016.0,0.9970273375511169,0.852458373606205,274
CN1C(=O)[C@@H](CC2=CC=CC=C2O)NC(=O)C1=CC1=CC=CC=C1,CNP0579450.2,0.9969874024391174,0.8524242290854454,275
CN(C)C1=CC=C(C2=NN=NN2[C@H]2CO[C@H]3[C@@H]2OC[C@@H]3N)C=C1,CNP0456677.1,0.9969293475151062,0.8523745921254158,276
CN1[C@@H](C2CSC(C3=CC=CC=C3O)=N2)SC[C@]1(C)C(=O)O,CNP0202115.3,0.9969171285629272,0.8523641449213027,277
CC(C)(C)C1=CN(C[C@H]2OC[C@H](O)[C@H]2NCC2=CC=CS2)N=N1,CNP0479720.1,0.996911883354187,0.8523596602678298,278
CC1=CC=CC(NC(=O)O[C@@H]2CCN3CC4=CC=CC=C4N=C23)=C1,CNP0382594.1,0.9968253374099731,0.852285663485527,279
O=C(NC1=CN([C@H]2C[C@@H](CO)N(CC3=CC=CS3)C2)N=C1)C1CC1,CNP0521110.1,0.9968067407608032,0.8522697633504868,280
O=C(NC1=CC=C(Br)C=C1)C1=CC2=CC=CC=C2OC1,CNP0009394.0,0.996731162071228,0.8522051435708999,281
CC(C)(C)C1=CC=NC(N[C@H]2CO[C@H]3[C@@H]2OC[C@@H]3NCC2=CC=CO2)=N1,CNP0443829.1,0.9965450167655945,0.8520459893345833,282
CNC1=CC=C([C@H]2CCN3CC4=CC=CC=C4N=C23)C=C1C(=O)OC,CNP0315699.2,0.9965079426765442,0.8520142909884453,283
CC1(C)CC(=O)C2=CN=C(N[C@@H]3OC(=O)C4=CC=CC=C43)N=C2C1,CNP0374460.1,0.9963739514350891,0.8518997284770011,284
CN1C(=O)C2=CC=CN=C2O[C@H]2CN(CCC(C)(C)C)C[C@H]21,CNP0106625.1,0.9963642954826355,0.8518914726376533,285
CN(C)CC1=CC(C[C@@H]2C[C@H](NS(C)(=O)=O)C2(C)C)=NO1,CNP0004221.1,0.9963493347167969,0.8518786811828614,286
COC1=CC=CC(CN2C[C@@H](CO)[C@@H]3COC4=CC=CC=C4[C@@H]32)=N1,CNP0548777.1,0.9963428378105164,0.8518731263279915,287
CC1=NC(C2=CC=CC=C2)=CC([C@H]2C[N@]3CC[C@H]2C[C@@H]3CNS(C)(=O)=O)=N1,CNP0459351.1,0.9962998032569885,0.8518363317847252,288
CO[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2N1C=C(C2=CC=CC=C2)N=N1,CNP0442910.1,0.9962946772575378,0.8518319490551949,289
CN1[C@@H]2C[C@@H](OC(=O)C3=CC=CN3C)C[C@H]1[C@H](OC(=O)C1=CC=CN1)C2,CNP0117095.1,0.996282160282135,0.8518212470412254,290
O=C(NC1=CC=C(Cl)C=C1)N1C[C@@H]2[C@H](O)C(=O)N(CC3=CC=CC=C3)[C@@H]2C1,CNP0543550.1,0.9962443113327026,0.8517888861894607,291
CN1C(=O)[C@@H]2C[C@H]3C4=CC=CC=C4N[C@H]3N2C(=O)[C@@H]1CC1=CC=CC=C1,CNP0264167.1,0.9962425231933594,0.8517873573303223,292
COC1=CC=C(C2N=C(O)C3=CC=CC=C3O2)C=C1,CNP0548840.0,0.9962282180786133,0.8517751264572143,293
C[C@@]1(CO)CN(CC2=CC=CC=C2)C[C@@H]2CN(CC3=NC=CS3)CCN21,CNP0039969.1,0.9961393475532532,0.8516991421580314,294
CN1C(=O)[C@H](CC2=CC=CC=C2)NC(=O)C1=CC1=CC=CC=C1,CNP0159943.3,0.9961191415786743,0.8516818660497665,295
COC1=CC=C2N=C3COC[C@H](CNS(C)(=O)=O)N3C2=C1,CNP0014957.1,0.9960994720458984,0.8516650485992432,296
CN1C[C@@H]2[C@H](C3=C(CC(C)(C)CC3=O)N2CC2=CC=CC=C2)[C@@H](O)C1,CNP0453590.2,0.9960960745811462,0.85166214376688,297
CC1=NN([C@H]2[C@@H]3OCC(O3)[C@@H](NCC3=CC=CS3)[C@@H]2O)C(C)=C1,CNP0483922.1,0.995909571647644,0.8515026837587356,298
COC1=CC=C(NC(=O)N2C[C@@H]3OC4=CC=CC=C4C(=O)N(C)[C@@H]3C2)C=C1,CNP0167671.1,0.9958727955818176,0.851471240222454,299
O=C([C@@H]1CC2=C(CN1CC1=CC=C(Cl)C=C1)N=CN2)N1CCOCC1,CNP0012323.1,0.995719850063324,0.851340471804142,300
O=C(O[C@@H]1C[C@H]2C(O)=N[C@H](CC3=CC=CC=C3)C(=O)N2C1)C1=CC=CC=C1,CNP0521628.1,0.9957101345062256,0.8513321650028228,301
O=C1N(CC2=CC=CC=N2)C[C@H]2CN(CC3=NC=CS3)CCN12,CNP0005565.1,0.9956883788108826,0.8513135638833046,302
COC1=CC=C(N2C(=O)[C@H](CC3=CC=CC=C3)N=C2O)C=C1OC,CNP0518075.1,0.9956721067428589,0.8512996512651443,303
COC1=NC2=CC=CC=C2C(=O)N[C@H]1C1=CC=CC=C1,CNP0447825.1,0.9953629970550537,0.8510353624820709,304
CC1(C)OC[C@H]([C@@H](C2=CC=CS2)N(O)CC2=CC=CC=C2)O1,CNP0031791.1,0.9953527450561523,0.8510265970230102,305
O=C(N[C@H]1CCN2C(=O)C3=CC=CC=C3NC(=O)[C@H]12)C1=CC=CS1,CNP0044062.1,0.9953279495239258,0.8510053968429565,306
O=C1N[C@@H]2CCN(C(=O)C3=CC=CS3)[C@H]2C(=O)N1CC1=CC=CC=C1,CNP0031049.1,0.9952364563941956,0.8509271702170372,307
CC1=CC=C(C2=CN3C[C@H](CNS(C)(=O)=O)OCC3=N2)C=C1,CNP0592510.1,0.9951352477073669,0.8508406367897987,308
CN1C[C@@H](NC(=O)CC(C)(C)C)C[C@H]1C1=NC(C2=CC=C3OCOC3=C2)=NO1,CNP0080533.1,0.9950852990150452,0.8507979306578636,309
CC(C)(C)CC(=O)N1C[C@@H]2C[C@H]1C(=O)NC1=CC=CC=C1O2,CNP0015240.1,0.9950582981109619,0.8507748448848724,310
C[C@]12CN3C[C@](C)(C[N@@](C1)[C@@H]3C1=CC3=C(C=C1)OCO3)[C@@H]2O,CNP0365694.2,0.9950492978096008,0.8507671496272087,311
COC(=O)[C@@H]1CC2=C(CN1C(=O)C1=CC=C(OC)C=C1)N=CN2,CNP0558067.1,0.994838297367096,0.850586744248867,312
O=C1CO[C@H]2CN(CC3=CC=CO3)C[C@H]2N1CC1=CC=CN=C1,CNP0352307.1,0.9946752786636353,0.8504473632574081,313
CN1C(=O)C2=CC=CN=C2O[C@H]2CN(CCCC3=CC=CC=C3)C[C@H]21,CNP0016105.1,0.9946672916412354,0.8504405343532562,314
CC(C)[C@]12CN3C[C@](C(C)C)(C[N@@](C1)[C@H]3C1=CC=CS1)[C@H]2O,CNP0151687.2,0.9945911169052124,0.8503754049539566,315
COC(=O)[C@@H]1[C@H](O)C(=O)N(CC2=CC=C(C)C=C2)[C@@H]1C1=CC=CO1,CNP0159859.1,0.994551956653595,0.8503419229388237,316
COC1=CC=C2OCC(C(=O)NCCC3=CC=CC=C3)=CC2=C1,CNP0535030.0,0.9945323467254639,0.8503251564502716,317
O=C1[C@H](CC2=CC=CC=C2)N=C(O)N1CC1=CC=CN=C1,CNP0531219.1,0.9943094253540039,0.8501345586776733,318
O=C1[C@@H](O)[C@H]2CN(CC3=CC=CC=N3)C[C@H]2N1CC1=CC=CC=C1,CNP0488896.1,0.9942561984062195,0.8500890496373177,319
CC(C)[C@@H]1NC(=O)C2=CC=CC=C2N(CC(=O)NC2=NC=CS2)C1=O,CNP0310425.1,0.9941393136978149,0.8499891132116317,320
O=C(NC1=CC=CC=C1)O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2NC(=O)C1=CC=CC=C1,CNP0053160.1,0.9941155910491943,0.8499688303470612,321
CC(C)CN[C@@H]1C2CO[C@H](O2)[C@H](N2C=C(Cl)C=N2)[C@H]1O,CNP0006271.1,0.9940581321716309,0.8499197030067444,322
COC1=CC=CC(NC(=O)N2C[C@@H]3[C@H](OC)C(=O)N(C)[C@@H]3C2)=C1,CNP0552418.1,0.9939822554588318,0.8498548284173012,323
O=C1N=C(O)[C@H]2[C@H]1[C@@H](C(=O)C1=CC=CC=C1)N1C=CC3=CC=CC=C3[C@H]21,CNP0518422.1,0.9939031004905701,0.8497871509194374,324
O=C(C1=CC=CC=N1)N1C[C@@H]2OCC(=O)N(CC3=CC=CC=C3)[C@@H]2C1,CNP0400353.1,0.9938390851020813,0.8497324177622795,325
O=C1CO[C@H]2CN(CC3=NC=CN3)C[C@H]2N1CC1=CC=NC=C1,CNP0071988.1,0.9937728047370911,0.8496757480502128,326
COC(=O)[C@H]1[C@H](O)C(=O)N(CC2=CC=C(C)C=C2)[C@@H]1C1=CC=CO1,CNP0159859.4,0.9936152696609497,0.849541055560112,327
O=C(NC1=CC=CC=C1)C1=CC2=CC=CC=C2OC1,CNP0176734.0,0.9935721158981323,0.8495041590929031,328
CC(C)CCN[C@@H]1C2CO[C@H](O2)[C@H](N2C=C(Cl)C=N2)[C@H]1O,CNP0006392.1,0.9935566782951355,0.8494909599423408,329
CN1C[C@H](O)[C@@H]2C3=C(CC(C)(C)CC3=O)N(CC3=CC=CC=C3)[C@H]2C1,CNP0453590.1,0.9935395121574402,0.8494762828946113,330
O=C1CO[C@H]2CN(CC3=NC=CN3)C[C@H]2N1CC1=CC=CN=C1,CNP0317168.1,0.9934549927711487,0.8494040188193321,331
COC1=CC=C(CN2C[C@@H]3OC4=CC=CC=C4C(=O)N(C)[C@@H]3C2)C=C1,CNP0016394.1,0.9934223294258118,0.849376091659069,332
O[C@@H]1[C@@H](OC2=CC=CC=C2)[C@@H]2OCC(O2)[C@H]1NCC1=CC=CC=N1,CNP0450329.1,0.9934219717979431,0.8493757858872414,333
COC1=C(C[C@H](O)C(C)(C)O)CN(C)C2=CC=CC=C12,CNP0324310.1,0.9932810664176941,0.8492553117871284,334
O[C@@H]1[C@@H](OC2=CC=CC=C2)[C@@H]2OCC(O2)[C@H]1NCC1=CC=NC=C1,CNP0444654.1,0.9932112693786621,0.8491956353187561,335
COC1=CC=CC=C1NC(=O)N1C[C@@H]2[C@H](OC)C(=O)N(C)[C@@H]2C1,CNP0537204.1,0.9930580854415894,0.8490646630525589,336
